date,instance_id,instance_type,environment,pricing_model,cpu_avg_percent,memory_avg_percent,hours_used,daily_cost_usd
16-11-2025,i-63026,t3.medium,staging,on_demand,63.79,77.58,21,0.87
16-11-2025,i-45162,m5.2xlarge,staging,on_demand,18.89,18.87,15,5.76
16-11-2025,i-36683,m5.2xlarge,dev,on_demand,17.37,84.56,24,9.22
16-11-2025,i-88159,m5.xlarge,prod,reserved,49.9,49.72,23,3.09
16-11-2025,i-34258,m5.xlarge,prod,on_demand,14.07,65.21,13,2.5
16-11-2025,i-50019,c5.large,prod,spot,78.78,80.4,19,0.81
16-11-2025,i-19103,m5.large,dev,reserved,58.21,16.4,22,1.48
16-11-2025,i-28590,m5.large,dev,reserved,14.55,14.19,19,1.28
16-11-2025,i-53785,t3.medium,prod,reserved,26.89,21.53,18,0.52
16-11-2025,i-32377,t3.medium,dev,reserved,27.1,42.73,13,0.38
16-11-2025,i-86435,t3.medium,prod,reserved,85.15,61.88,19,0.55
16-11-2025,i-24337,t3.medium,staging,on_demand,75.97,70.38,19,0.79
16-11-2025,i-48097,t3.medium,dev,spot,14.56,72.55,22,0.46
16-11-2025,i-29212,m5.large,prod,spot,28.38,64.32,14,0.67
17-11-2025,i-53997,t3.medium,dev,reserved,33.98,94.8,24,0.7
17-11-2025,i-81527,m5.2xlarge,staging,spot,27.4,33.73,17,3.26
17-11-2025,i-57748,m5.xlarge,prod,reserved,84.11,12.09,16,2.15
17-11-2025,i-53743,m5.2xlarge,dev,reserved,64.22,71.65,16,4.3
17-11-2025,i-24779,c5.large,prod,spot,76.09,92.83,19,0.81
17-11-2025,i-93859,m5.xlarge,prod,spot,87.93,15.55,23,2.21
17-11-2025,i-96424,t3.medium,dev,reserved,74.86,64.94,15,0.44
17-11-2025,i-42029,m5.large,staging,reserved,60.02,20.91,12,0.81
17-11-2025,i-57109,c5.large,prod,spot,60.27,93.51,18,0.77
17-11-2025,i-59516,m5.large,prod,on_demand,82.5,47.33,15,1.44
17-11-2025,i-81423,t3.medium,staging,spot,8.4,40.79,22,0.46
17-11-2025,i-99006,m5.2xlarge,prod,on_demand,75.24,69.63,16,6.14
17-11-2025,i-64695,m5.xlarge,staging,reserved,44.04,14.68,21,2.82
17-11-2025,i-85958,m5.xlarge,staging,on_demand,41.29,49.87,12,2.3
17-11-2025,i-26116,c5.large,prod,reserved,83.93,64.49,21,1.25
17-11-2025,i-55481,m5.2xlarge,staging,spot,31.49,54.65,24,4.61
17-11-2025,i-99853,m5.xlarge,dev,on_demand,10.61,92.67,19,3.65
17-11-2025,i-78575,m5.large,staging,spot,35.61,50.62,14,0.67
17-11-2025,i-31313,m5.xlarge,prod,spot,35.2,68.01,22,2.11
17-11-2025,i-48630,m5.xlarge,staging,reserved,61.29,70.8,13,1.75
18-11-2025,i-47095,t3.medium,staging,on_demand,27.79,36.83,15,0.62
18-11-2025,i-50084,c5.large,dev,on_demand,15.65,65.72,19,1.62
18-11-2025,i-10084,t3.medium,staging,reserved,8.38,60.8,22,0.64
18-11-2025,i-47128,t3.medium,staging,on_demand,78.92,85.72,17,0.71
18-11-2025,i-21272,c5.large,prod,spot,43.17,49.04,14,0.6
18-11-2025,i-66629,m5.xlarge,dev,spot,11.54,67.02,15,1.44
18-11-2025,i-14212,c5.large,dev,reserved,74.81,30.8,15,0.89
18-11-2025,i-98932,m5.2xlarge,staging,on_demand,40.81,81.3,24,9.22
18-11-2025,i-44243,m5.2xlarge,staging,reserved,79.56,30.67,13,3.49
18-11-2025,i-83912,m5.xlarge,prod,reserved,51.8,26.36,14,1.88
18-11-2025,i-85781,m5.2xlarge,prod,reserved,13.66,87.45,24,6.45
18-11-2025,i-27785,m5.large,prod,on_demand,74.74,74.6,16,1.54
18-11-2025,i-49976,m5.2xlarge,prod,on_demand,9.15,81.72,16,6.14
18-11-2025,i-70444,t3.medium,staging,spot,42.23,39.1,22,0.46
18-11-2025,i-67264,c5.large,dev,reserved,51.45,17.77,24,1.43
18-11-2025,i-51059,t3.medium,dev,spot,69.31,59.51,19,0.4
18-11-2025,i-71391,c5.large,prod,spot,20.86,26,17,0.72
18-11-2025,i-63773,m5.xlarge,staging,reserved,20.66,14.85,18,2.42
18-11-2025,i-65170,m5.2xlarge,dev,spot,54.96,81.43,12,2.3
18-11-2025,i-41804,t3.medium,dev,spot,6.49,14.17,16,0.33
19-11-2025,i-91381,c5.large,prod,reserved,53.69,79.66,14,0.83
19-11-2025,i-61466,c5.large,prod,reserved,32.77,39.72,12,0.71
19-11-2025,i-70661,m5.large,staging,spot,55.69,33.31,12,0.58
19-11-2025,i-17168,c5.large,staging,on_demand,7.26,72.49,13,1.1
19-11-2025,i-87901,m5.xlarge,prod,on_demand,58.18,59.36,17,3.26
19-11-2025,i-53425,t3.medium,staging,spot,68.04,67.39,19,0.4
19-11-2025,i-98396,t3.medium,dev,spot,22.5,39.96,21,0.44
19-11-2025,i-36878,c5.large,prod,spot,15.72,21.04,12,0.51
19-11-2025,i-74920,c5.large,dev,spot,62.48,82.98,23,0.98
19-11-2025,i-30286,m5.large,dev,spot,86.83,63.41,22,1.06
19-11-2025,i-10845,m5.xlarge,prod,reserved,20.65,18.98,23,3.09
19-11-2025,i-25035,m5.2xlarge,prod,spot,74.09,59.19,15,2.88
19-11-2025,i-25864,t3.medium,dev,on_demand,57.55,76.42,21,0.87
19-11-2025,i-23579,c5.large,dev,on_demand,64.78,80.93,15,1.28
19-11-2025,i-61211,m5.2xlarge,dev,spot,9.78,73.54,19,3.65
19-11-2025,i-73402,t3.medium,dev,reserved,77.32,34.32,18,0.52
19-11-2025,i-90315,m5.large,dev,spot,59.44,36.7,16,0.77
19-11-2025,i-66669,m5.2xlarge,prod,spot,86.43,12.84,13,2.5
19-11-2025,i-28571,m5.large,prod,on_demand,54.28,24.15,14,1.34
19-11-2025,i-81654,m5.large,dev,spot,65.54,24.95,23,1.1
20-11-2025,i-47938,m5.large,staging,reserved,25.01,52.02,16,1.08
20-11-2025,i-97516,t3.medium,prod,reserved,82.76,28,17,0.5
20-11-2025,i-24068,m5.xlarge,staging,reserved,17.26,74.51,23,3.09
20-11-2025,i-13666,m5.2xlarge,staging,reserved,47.55,87.5,14,3.76
20-11-2025,i-61043,m5.xlarge,staging,on_demand,17.46,64.9,21,4.03
20-11-2025,i-94555,t3.medium,prod,reserved,24.79,23.32,12,0.35
20-11-2025,i-28258,c5.large,staging,on_demand,63.09,60.46,17,1.45
20-11-2025,i-11195,m5.2xlarge,prod,reserved,69.16,36.3,16,4.3
20-11-2025,i-37627,m5.large,staging,spot,43.08,44.47,20,0.96
20-11-2025,i-77245,m5.xlarge,prod,spot,88.65,34.84,18,1.73
20-11-2025,i-56119,t3.medium,dev,spot,30.06,40.14,14,0.29
20-11-2025,i-28355,c5.large,staging,reserved,52.99,31.45,23,1.37
20-11-2025,i-18940,m5.xlarge,prod,reserved,82.8,32.58,18,2.42
20-11-2025,i-96372,m5.2xlarge,staging,reserved,81.14,18.8,21,5.64
20-11-2025,i-96364,m5.large,prod,spot,60.81,87.09,20,0.96
20-11-2025,i-52477,c5.large,staging,on_demand,19.34,92.31,23,1.96
20-11-2025,i-90933,c5.large,prod,reserved,43.5,90.39,21,1.25
20-11-2025,i-30863,m5.2xlarge,dev,on_demand,62.53,35.63,12,4.61
20-11-2025,i-75461,m5.large,dev,spot,21.01,35.82,13,0.62
20-11-2025,i-41013,m5.2xlarge,staging,on_demand,12.91,22.23,24,9.22
21-11-2025,i-65057,t3.medium,dev,spot,13.9,45.95,18,0.37
21-11-2025,i-25004,t3.medium,dev,spot,72.62,22.02,16,0.33
21-11-2025,i-59063,t3.medium,prod,on_demand,16.08,64.69,19,0.79
21-11-2025,i-52094,c5.large,prod,on_demand,21.76,18.3,14,1.19
21-11-2025,i-27460,t3.medium,prod,reserved,19.18,88.52,18,0.52
21-11-2025,i-43095,c5.large,prod,on_demand,74.83,40.1,15,1.28
21-11-2025,i-39556,m5.2xlarge,staging,spot,60.74,55.67,16,3.07
21-11-2025,i-79275,m5.large,prod,on_demand,62.56,68.03,18,1.73
21-11-2025,i-92459,m5.large,dev,spot,58.44,32.62,12,0.58
21-11-2025,i-28423,t3.medium,dev,on_demand,8.32,48.72,24,1
21-11-2025,i-81641,t3.medium,staging,reserved,80.73,58.41,21,0.61
21-11-2025,i-94178,t3.medium,staging,on_demand,75.75,94.29,22,0.92
21-11-2025,i-84759,c5.large,staging,on_demand,18.91,68.8,15,1.28
21-11-2025,i-91065,m5.2xlarge,prod,reserved,62.31,93.3,17,4.57
21-11-2025,i-66034,c5.large,dev,on_demand,88.78,68.37,19,1.62
21-11-2025,i-26671,m5.2xlarge,dev,spot,25.71,77.88,13,2.5
21-11-2025,i-75367,c5.large,staging,on_demand,14.1,76.36,13,1.1
21-11-2025,i-53374,m5.large,dev,spot,82.37,42.54,20,0.96
21-11-2025,i-61173,t3.medium,dev,reserved,58.6,46.56,16,0.47
21-11-2025,i-19801,m5.xlarge,dev,on_demand,42.21,36.38,16,3.07
22-11-2025,i-90117,c5.large,prod,on_demand,69.78,89.58,20,1.7
22-11-2025,i-17424,c5.large,staging,reserved,84.96,24.86,21,1.25
22-11-2025,i-71732,c5.large,prod,on_demand,79.35,72.68,21,1.79
22-11-2025,i-54308,m5.xlarge,prod,on_demand,26.49,15.72,12,2.3
22-11-2025,i-17784,m5.2xlarge,staging,on_demand,27.78,87.54,17,6.53
22-11-2025,i-53202,m5.large,dev,spot,58.82,71.29,23,1.1
22-11-2025,i-83905,t3.medium,dev,reserved,26.86,71.15,13,0.38
22-11-2025,i-19275,c5.large,prod,on_demand,7.39,41.9,17,1.45
22-11-2025,i-20563,m5.2xlarge,prod,spot,58.27,22.42,21,4.03
22-11-2025,i-15471,c5.large,staging,on_demand,74.96,29.98,16,1.36
22-11-2025,i-39523,t3.medium,dev,reserved,60.44,44.44,20,0.58
22-11-2025,i-39852,m5.xlarge,staging,reserved,55.66,19.13,16,2.15
22-11-2025,i-35712,t3.medium,dev,on_demand,6.44,87.31,24,1
22-11-2025,i-99600,c5.large,prod,reserved,27.92,79.67,22,1.31
22-11-2025,i-60741,t3.medium,prod,reserved,89.94,27.97,12,0.35
22-11-2025,i-65945,m5.2xlarge,prod,on_demand,27.54,66.34,18,6.91
22-11-2025,i-25465,c5.large,dev,on_demand,87.06,87.84,19,1.62
22-11-2025,i-54974,c5.large,staging,reserved,47.74,77.58,15,0.89
22-11-2025,i-22057,m5.2xlarge,dev,on_demand,16.54,93.08,15,5.76
22-11-2025,i-80283,c5.large,dev,on_demand,86.97,23.92,18,1.53
23-11-2025,i-42757,c5.large,dev,on_demand,30.45,18.51,23,1.96
23-11-2025,i-67482,t3.medium,dev,on_demand,28.1,79.36,14,0.58
23-11-2025,i-55831,m5.large,staging,on_demand,37.16,17.51,17,1.63
23-11-2025,i-27002,c5.large,prod,on_demand,34.09,93.42,16,1.36
23-11-2025,i-26040,c5.large,staging,reserved,58.52,45.37,22,1.31
23-11-2025,i-36982,t3.medium,dev,reserved,19.16,93.83,20,0.58
23-11-2025,i-38873,m5.2xlarge,prod,spot,74.77,33.93,17,3.26
23-11-2025,i-82273,m5.2xlarge,prod,reserved,10.96,14.81,17,4.57
23-11-2025,i-45066,m5.xlarge,prod,on_demand,15.23,59.37,20,3.84
23-11-2025,i-23681,m5.xlarge,prod,spot,83.94,52.22,20,1.92
23-11-2025,i-91509,t3.medium,staging,reserved,76.65,47.9,23,0.67
23-11-2025,i-27974,m5.2xlarge,staging,on_demand,65.23,72.21,15,5.76
23-11-2025,i-82478,c5.large,dev,reserved,19.79,40.7,23,1.37
23-11-2025,i-28607,m5.large,dev,reserved,59.17,16.01,23,1.55
23-11-2025,i-95184,t3.medium,dev,spot,35.73,55.46,19,0.4
23-11-2025,i-14424,m5.2xlarge,dev,on_demand,89.68,50.34,19,7.3
23-11-2025,i-49375,m5.xlarge,staging,spot,74.36,46.73,18,1.73
23-11-2025,i-60323,t3.medium,dev,reserved,72.69,60.61,21,0.61
23-11-2025,i-68198,m5.2xlarge,dev,reserved,80.36,44.93,18,4.84
23-11-2025,i-34173,t3.medium,dev,on_demand,56.37,63.55,18,0.75
24-11-2025,i-49996,m5.2xlarge,prod,on_demand,40.48,22.27,22,8.45
24-11-2025,i-89788,t3.medium,prod,reserved,12.95,11.42,12,0.35
24-11-2025,i-13584,m5.xlarge,staging,spot,79.25,30.1,15,1.44
24-11-2025,i-66039,m5.xlarge,prod,spot,22.98,72.56,18,1.73
24-11-2025,i-98862,t3.medium,dev,spot,32.2,53.01,18,0.37
24-11-2025,i-85052,m5.xlarge,prod,reserved,18.81,91.58,18,2.42
24-11-2025,i-59976,c5.large,prod,reserved,77.38,83.42,14,0.83
24-11-2025,i-11990,m5.2xlarge,prod,on_demand,39.58,74.8,14,5.38
24-11-2025,i-42759,m5.xlarge,prod,reserved,17.23,10.73,13,1.75
24-11-2025,i-61721,c5.large,staging,reserved,6.7,59.86,21,1.25
24-11-2025,i-45225,t3.medium,prod,reserved,43.71,54.03,17,0.5
24-11-2025,i-26293,m5.xlarge,prod,spot,5.63,45.93,12,1.15
24-11-2025,i-44670,m5.xlarge,prod,spot,66.04,47.63,17,1.63
24-11-2025,i-67659,m5.large,staging,reserved,67.24,29.81,12,0.81
24-11-2025,i-72941,t3.medium,staging,on_demand,74.12,60.02,17,0.71
24-11-2025,i-85965,c5.large,dev,reserved,22.91,30.12,12,0.71
24-11-2025,i-51160,t3.medium,staging,spot,58.38,80.54,20,0.42
24-11-2025,i-46194,t3.medium,staging,on_demand,40.33,31.96,16,0.67
24-11-2025,i-92619,m5.xlarge,staging,on_demand,78.7,66.89,15,2.88
24-11-2025,i-16498,m5.large,dev,spot,43.09,51.47,22,1.06
25-11-2025,i-34150,m5.large,dev,spot,22.36,63.28,12,0.58
25-11-2025,i-15499,c5.large,staging,spot,35.49,94.63,17,0.72
25-11-2025,i-43954,c5.large,prod,on_demand,45.82,51.3,12,1.02
25-11-2025,i-80836,m5.xlarge,dev,spot,53.1,87.92,17,1.63
25-11-2025,i-24308,t3.medium,prod,on_demand,73.07,48.35,17,0.71
25-11-2025,i-76982,t3.medium,prod,reserved,66.09,59.83,13,0.38
25-11-2025,i-84758,t3.medium,dev,on_demand,46.85,26.35,17,0.71
25-11-2025,i-94133,m5.xlarge,prod,reserved,44.43,30.89,13,1.75
25-11-2025,i-52800,m5.2xlarge,staging,on_demand,82.76,38.51,12,4.61
25-11-2025,i-95456,c5.large,staging,reserved,85.94,55.31,18,1.07
25-11-2025,i-14083,m5.xlarge,staging,reserved,58.68,56.15,21,2.82
25-11-2025,i-29669,m5.large,staging,on_demand,16,41.94,16,1.54
25-11-2025,i-37719,c5.large,dev,on_demand,13.43,62.95,21,1.79
25-11-2025,i-76608,m5.xlarge,prod,spot,42.98,76.13,24,2.3
25-11-2025,i-59655,c5.large,prod,reserved,23.74,23.99,15,0.89
25-11-2025,i-29670,c5.large,dev,spot,39.54,88.76,23,0.98
25-11-2025,i-39436,m5.2xlarge,prod,on_demand,65.39,45.61,13,4.99
25-11-2025,i-81857,c5.large,prod,spot,48.97,17.16,22,0.94
25-11-2025,i-79174,m5.2xlarge,prod,spot,88.69,66.64,13,2.5
25-11-2025,i-78740,t3.medium,prod,reserved,29.26,59.79,22,0.64
26-11-2025,i-35562,c5.large,staging,reserved,14.31,92.1,16,0.95
26-11-2025,i-41860,c5.large,staging,on_demand,19.86,65.08,17,1.45
26-11-2025,i-25127,m5.xlarge,dev,reserved,25.86,70.99,17,2.28
26-11-2025,i-57432,m5.large,staging,spot,71.03,67.24,18,0.86
26-11-2025,i-20019,t3.medium,staging,spot,57.23,85.86,20,0.42
26-11-2025,i-40192,m5.xlarge,prod,reserved,11.68,38.13,21,2.82
26-11-2025,i-26420,m5.2xlarge,staging,on_demand,26.1,93.98,21,8.06
26-11-2025,i-86645,c5.large,dev,reserved,38.1,72.27,22,1.31
26-11-2025,i-47602,m5.large,prod,reserved,63.2,28.03,24,1.61
26-11-2025,i-63543,m5.xlarge,staging,on_demand,25.31,33.91,13,2.5
26-11-2025,i-74775,m5.2xlarge,prod,on_demand,39.95,29.92,21,8.06
26-11-2025,i-31859,m5.large,dev,reserved,6.67,84.75,12,0.81
26-11-2025,i-82689,t3.medium,staging,reserved,87.08,39.03,24,0.7
26-11-2025,i-14466,m5.2xlarge,prod,on_demand,33.77,10.6,14,5.38
26-11-2025,i-19570,m5.2xlarge,dev,spot,62.82,80.16,14,2.69
26-11-2025,i-65359,m5.large,prod,spot,17.46,23.57,18,0.86
26-11-2025,i-82999,m5.xlarge,dev,reserved,72.16,62.38,23,3.09
26-11-2025,i-54146,m5.large,prod,reserved,8.81,62.92,13,0.87
26-11-2025,i-24125,m5.xlarge,prod,spot,31.26,41.34,21,2.02
26-11-2025,i-68837,t3.medium,dev,spot,70.43,78.93,17,0.35
27-11-2025,i-67106,m5.2xlarge,prod,reserved,39.03,90.51,23,6.18
27-11-2025,i-34045,m5.xlarge,staging,spot,39.55,75.61,14,1.34
27-11-2025,i-11020,c5.large,prod,on_demand,46.13,86.29,14,1.19
27-11-2025,i-95118,c5.large,prod,reserved,82.16,17.43,22,1.31
27-11-2025,i-33163,m5.2xlarge,staging,reserved,84.6,80.17,19,5.11
27-11-2025,i-22700,c5.large,prod,spot,72.26,27.08,16,0.68
27-11-2025,i-16329,m5.large,staging,reserved,73.44,82.26,17,1.14
27-11-2025,i-76614,c5.large,prod,spot,29.58,90.94,21,0.89
27-11-2025,i-51756,m5.2xlarge,staging,reserved,9.24,22.74,18,4.84
27-11-2025,i-37614,m5.large,dev,on_demand,50.69,58.94,23,2.21
27-11-2025,i-90671,m5.2xlarge,prod,reserved,59.84,11.44,21,5.64
27-11-2025,i-31704,m5.xlarge,dev,reserved,86.63,13.79,16,2.15
27-11-2025,i-67529,t3.medium,staging,reserved,17.16,11.19,19,0.55
27-11-2025,i-89451,m5.large,dev,reserved,53.18,89.24,16,1.08
27-11-2025,i-28481,t3.medium,dev,spot,61.61,79.93,16,0.33
27-11-2025,i-32131,t3.medium,dev,spot,6.13,56.07,20,0.42
27-11-2025,i-80505,t3.medium,prod,on_demand,44.06,52.41,20,0.83
27-11-2025,i-58436,m5.large,dev,reserved,11.14,68.18,12,0.81
27-11-2025,i-68304,m5.large,staging,spot,47.77,75.04,18,0.86
27-11-2025,i-24367,c5.large,dev,reserved,46.25,22.7,16,0.95
28-11-2025,i-44479,t3.medium,staging,reserved,60.1,24.65,19,0.55
28-11-2025,i-97649,t3.medium,dev,reserved,79.15,62.11,23,0.67
28-11-2025,i-39155,t3.medium,staging,on_demand,18.36,91.8,23,0.96
28-11-2025,i-53953,t3.medium,staging,on_demand,49.06,16.2,20,0.83
28-11-2025,i-77219,m5.xlarge,staging,spot,58.28,31.52,23,2.21
28-11-2025,i-15027,t3.medium,prod,spot,73.31,79.51,17,0.35
28-11-2025,i-78327,m5.2xlarge,dev,spot,88.21,52.66,24,4.61
28-11-2025,i-92061,m5.xlarge,dev,spot,43.67,74.05,22,2.11
28-11-2025,i-42232,t3.medium,prod,spot,16.26,56.49,12,0.25
28-11-2025,i-98257,m5.large,prod,reserved,51.43,17.61,15,1.01
28-11-2025,i-73505,m5.large,staging,reserved,40.53,82.53,14,0.94
28-11-2025,i-27274,m5.large,prod,reserved,77.77,18.44,16,1.08
28-11-2025,i-38074,m5.large,prod,on_demand,12.71,32.33,20,1.92
28-11-2025,i-83103,t3.medium,staging,on_demand,79.36,20.96,19,0.79
28-11-2025,i-15087,c5.large,dev,spot,66.2,18.6,14,0.6
28-11-2025,i-59845,m5.2xlarge,prod,reserved,57.97,40.27,21,5.64
28-11-2025,i-73469,c5.large,dev,spot,72.06,29.86,17,0.72
28-11-2025,i-40394,c5.large,prod,on_demand,59.33,30.03,16,1.36
28-11-2025,i-92578,m5.xlarge,prod,reserved,65.66,84.26,19,2.55
28-11-2025,i-73040,m5.2xlarge,prod,reserved,15.78,83.66,20,5.38
29-11-2025,i-47653,m5.xlarge,dev,on_demand,55.45,20.8,13,2.5
29-11-2025,i-96824,m5.2xlarge,staging,reserved,41.34,23.67,15,4.03
29-11-2025,i-51799,m5.2xlarge,dev,on_demand,64.53,74.5,19,7.3
29-11-2025,i-26784,t3.medium,staging,spot,13.99,53.02,18,0.37
29-11-2025,i-40783,m5.2xlarge,staging,spot,74.24,89.57,18,3.46
29-11-2025,i-38194,t3.medium,staging,reserved,48.65,90.77,20,0.58
29-11-2025,i-52361,m5.2xlarge,dev,spot,50.53,43.51,24,4.61
29-11-2025,i-61298,m5.xlarge,prod,reserved,77.1,51.9,18,2.42
29-11-2025,i-17160,m5.2xlarge,staging,reserved,45.11,51.68,16,4.3
29-11-2025,i-54543,m5.xlarge,staging,spot,76.98,80.72,15,1.44
29-11-2025,i-39007,t3.medium,staging,reserved,39.3,38.33,18,0.52
29-11-2025,i-91957,c5.large,dev,spot,46.81,58.69,15,0.64
29-11-2025,i-26936,t3.medium,prod,spot,25.26,77.49,17,0.35
29-11-2025,i-12767,c5.large,prod,on_demand,46.35,38.39,23,1.96
29-11-2025,i-56229,m5.2xlarge,dev,spot,14.08,30.3,17,3.26
29-11-2025,i-77980,c5.large,dev,spot,85.69,35.93,12,0.51
29-11-2025,i-30577,m5.large,staging,spot,19.35,49.16,15,0.72
29-11-2025,i-48035,c5.large,staging,spot,31.1,12.99,15,0.64
29-11-2025,i-38261,m5.large,staging,reserved,32.47,56.25,18,1.21
29-11-2025,i-14728,c5.large,prod,on_demand,51.9,40.31,12,1.02
30-11-2025,i-62158,t3.medium,prod,on_demand,43.02,92.07,20,0.83
30-11-2025,i-49513,m5.2xlarge,dev,on_demand,37.07,31.95,16,6.14
30-11-2025,i-42415,t3.medium,dev,spot,25.69,48.91,24,0.5
30-11-2025,i-59526,t3.medium,staging,spot,69.56,27.51,13,0.27
30-11-2025,i-21130,m5.2xlarge,dev,spot,65.29,11.8,16,3.07
30-11-2025,i-64444,t3.medium,dev,spot,40.61,75.95,23,0.48
30-11-2025,i-89281,t3.medium,dev,spot,33.79,57.92,20,0.42
30-11-2025,i-61265,m5.large,dev,spot,22.42,73.07,21,1.01
30-11-2025,i-52431,m5.large,prod,reserved,9.44,82.47,24,1.61
30-11-2025,i-49603,m5.2xlarge,prod,spot,21.85,84.32,12,2.3
30-11-2025,i-44638,m5.xlarge,staging,on_demand,34.96,71.43,13,2.5
30-11-2025,i-66299,c5.large,staging,reserved,32.13,87,16,0.95
30-11-2025,i-46511,t3.medium,dev,reserved,15.76,25.17,20,0.58
30-11-2025,i-76400,m5.2xlarge,staging,spot,46.91,16.96,20,3.84
30-11-2025,i-61595,m5.large,staging,on_demand,21.66,90.22,19,1.82
30-11-2025,i-69279,m5.xlarge,prod,spot,88,41.98,13,1.25
30-11-2025,i-40423,m5.large,prod,on_demand,83.48,56.31,18,1.73
30-11-2025,i-24280,m5.2xlarge,staging,reserved,27.93,69.7,21,5.64
30-11-2025,i-92564,m5.xlarge,staging,on_demand,61.01,94.08,24,4.61
30-11-2025,i-37221,t3.medium,dev,spot,27.53,67.13,14,0.29
01-12-2025,i-28524,m5.2xlarge,prod,on_demand,9.42,19.66,13,4.99
01-12-2025,i-84270,m5.2xlarge,prod,reserved,5.33,94.95,20,5.38
01-12-2025,i-63983,m5.large,dev,reserved,73.19,76.87,16,1.08
01-12-2025,i-14785,m5.xlarge,prod,reserved,48.33,35.51,14,1.88
01-12-2025,i-63285,m5.xlarge,prod,spot,17.86,34.2,21,2.02
01-12-2025,i-83716,t3.medium,staging,spot,36.96,74.29,15,0.31
01-12-2025,i-95460,m5.2xlarge,prod,reserved,50.87,16.59,17,4.57
01-12-2025,i-73307,m5.large,staging,reserved,6.53,18.7,23,1.55
01-12-2025,i-20673,c5.large,prod,spot,39.89,89.32,23,0.98
01-12-2025,i-59241,t3.medium,staging,spot,59.18,78.16,13,0.27
01-12-2025,i-25922,m5.large,dev,on_demand,44.64,40.74,20,1.92
01-12-2025,i-15119,m5.large,dev,reserved,14.21,84.45,13,0.87
01-12-2025,i-78758,m5.2xlarge,staging,on_demand,71.57,24.29,22,8.45
01-12-2025,i-64807,m5.2xlarge,dev,spot,48.54,51.43,20,3.84
01-12-2025,i-67079,m5.2xlarge,dev,reserved,58.13,90.43,13,3.49
01-12-2025,i-78482,m5.xlarge,prod,spot,54.28,55.92,16,1.54
01-12-2025,i-95225,m5.xlarge,prod,reserved,9.28,15.35,21,2.82
01-12-2025,i-99787,m5.large,dev,reserved,20.92,12.76,20,1.34
01-12-2025,i-78076,m5.large,prod,spot,68.18,71.48,17,0.82
01-12-2025,i-37606,c5.large,staging,reserved,16.56,81.07,19,1.13
02-12-2025,i-31527,m5.xlarge,prod,spot,18.16,35.6,14,1.34
02-12-2025,i-51640,c5.large,prod,reserved,26.16,41.65,12,0.71
02-12-2025,i-18788,m5.2xlarge,dev,on_demand,26.65,51.56,19,7.3
02-12-2025,i-36118,t3.medium,staging,spot,39.63,93.86,15,0.31
02-12-2025,i-22414,t3.medium,prod,reserved,9.75,22.09,17,0.5
02-12-2025,i-30506,t3.medium,prod,reserved,9.49,63.2,21,0.61
02-12-2025,i-39626,t3.medium,staging,spot,9.63,81.1,20,0.42
02-12-2025,i-45989,m5.xlarge,prod,on_demand,48.51,54.8,15,2.88
02-12-2025,i-50075,m5.xlarge,staging,spot,52.74,24.52,23,2.21
02-12-2025,i-83546,m5.xlarge,prod,reserved,21.8,37.1,16,2.15
02-12-2025,i-20154,c5.large,prod,spot,55.45,27.86,15,0.64
02-12-2025,i-38369,c5.large,dev,on_demand,14.89,92.46,23,1.96
02-12-2025,i-23411,m5.xlarge,dev,reserved,6.87,78.23,21,2.82
02-12-2025,i-60193,m5.large,prod,spot,71.98,35.26,22,1.06
02-12-2025,i-46338,m5.xlarge,prod,spot,16.53,22.38,21,2.02
02-12-2025,i-32033,c5.large,prod,reserved,64.28,64.64,15,0.89
02-12-2025,i-90599,t3.medium,dev,on_demand,71.53,89.69,13,0.54
02-12-2025,i-10032,m5.large,dev,on_demand,63.81,23.25,19,1.82
02-12-2025,i-77070,m5.xlarge,dev,on_demand,25.69,81.59,14,2.69
02-12-2025,i-52872,m5.2xlarge,staging,spot,22.79,16.16,19,3.65
03-12-2025,i-83419,m5.xlarge,prod,on_demand,64.78,44.21,15,2.88
03-12-2025,i-72190,m5.2xlarge,staging,reserved,83.2,65.27,23,6.18
03-12-2025,i-79558,m5.xlarge,staging,spot,12.69,90.57,17,1.63
03-12-2025,i-93069,t3.medium,prod,on_demand,26.98,38.66,14,0.58
03-12-2025,i-83464,m5.xlarge,prod,on_demand,39.19,14.35,18,3.46
03-12-2025,i-42838,m5.2xlarge,staging,spot,47.2,20.48,24,4.61
03-12-2025,i-55636,t3.medium,prod,reserved,39.08,39.81,22,0.64
03-12-2025,i-97823,m5.large,dev,reserved,70.69,78.27,19,1.28
03-12-2025,i-90868,m5.xlarge,prod,reserved,18.04,41.16,15,2.02
03-12-2025,i-33462,c5.large,dev,reserved,36.74,22.87,17,1.01
03-12-2025,i-78944,t3.medium,dev,reserved,72.87,70.11,17,0.5
03-12-2025,i-53050,m5.large,dev,spot,21.18,41.17,16,0.77
03-12-2025,i-11703,t3.medium,staging,reserved,13.99,63.4,20,0.58
03-12-2025,i-46038,c5.large,staging,on_demand,15.32,93.8,22,1.87
03-12-2025,i-43166,m5.2xlarge,staging,on_demand,71.36,43.17,23,8.83
03-12-2025,i-13988,m5.xlarge,prod,on_demand,54.18,87.46,21,4.03
03-12-2025,i-74264,m5.2xlarge,prod,spot,52.1,24.83,19,3.65
03-12-2025,i-81511,m5.large,staging,spot,37.19,81.67,22,1.06
